exchangeCode,symbolCode,interval,date,open,high,low,close,adjusted_close,volume,symbol,exchange,download_timestamp
CC,00-USD,d,2025-12-03,0.0066,0.0066,0.0066,0.0066,0.0066,65861,00-USD,CC,2026-01-04 15:24:12.503044
CC,00-USD,d,2025-12-04,0.0068,0.0069,0.0068,0.0069,0.0069,26191,00-USD,CC,2026-01-04 15:24:12.503044
CC,00-USD,d,2025-12-05,0.0066,0.0066,0.0066,0.0066,0.0066,36367,00-USD,CC,2026-01-04 15:24:12.503044
CC,00-USD,d,2025-12-08,0.0065,0.0065,0.0065,0.0065,0.0065,18525,00-USD,CC,2026-01-04 15:24:12.503044
CC,00-USD,d,2025-12-09,0.0065,0.0065,0.0065,0.0065,0.0065,376642,00-USD,CC,2026-01-04 15:24:12.503044
CC,00-USD,d,2025-12-10,0.0061,0.0062,0.006,0.0061,0.0061,72099,00-USD,CC,2026-01-04 15:24:12.503044
CC,00-USD,d,2025-12-11,0.0061,0.0062,0.006,0.006,0.006,26045,00-USD,CC,2026-01-04 15:24:12.503044
CC,00-USD,d,2025-12-12,0.0059,0.0062,0.0058,0.0058,0.0058,35412,00-USD,CC,2026-01-04 15:24:12.503044
CC,00-USD,d,2025-12-15,0.0059,0.0059,0.0059,0.0059,0.0059,72728,00-USD,CC,2026-01-04 15:24:12.503044
CC,00-USD,d,2025-12-16,0.0056,0.0056,0.0056,0.0056,0.0056,59296,00-USD,CC,2026-01-04 15:24:12.503044
CC,00-USD,d,2025-12-17,0.0056,0.0056,0.0056,0.0056,0.0056,95581,00-USD,CC,2026-01-04 15:24:12.503044
CC,00-USD,d,2025-12-18,0.0053,0.0053,0.0053,0.0053,0.0053,111838,00-USD,CC,2026-01-04 15:24:12.503044
CC,00-USD,d,2025-12-19,0.0052,0.0052,0.0052,0.0052,0.0052,186972,00-USD,CC,2026-01-04 15:24:12.503044
CC,00-USD,d,2025-12-22,0.0062,0.0062,0.0062,0.0062,0.0062,40931,00-USD,CC,2026-01-04 15:24:12.503044
CC,00-USD,d,2025-12-23,0.0056,0.0057,0.0053,0.0053,0.0053,57042,00-USD,CC,2026-01-04 15:24:12.503044
CC,00-USD,d,2025-12-24,0.0056,0.0056,0.0056,0.0056,0.0056,80839,00-USD,CC,2026-01-04 15:24:12.503044
CC,00-USD,d,2025-12-25,0.0056,0.0056,0.0056,0.0056,0.0056,17907,00-USD,CC,2026-01-04 15:24:12.503044
CC,00-USD,d,2025-12-26,0.0055,0.0055,0.0055,0.0055,0.0055,54277,00-USD,CC,2026-01-04 15:24:12.503044
CC,00-USD,d,2025-12-29,0.0056,0.0056,0.0056,0.0056,0.0056,37433,00-USD,CC,2026-01-04 15:24:12.503044
CC,00-USD,d,2025-12-30,0.0056,0.0056,0.0056,0.0056,0.0056,20541,00-USD,CC,2026-01-04 15:24:12.503044
CC,00-USD,d,2025-12-31,0.0055,0.0055,0.0054,0.0054,0.0054,44756,00-USD,CC,2026-01-04 15:24:12.503044
CC,00-USD,d,2026-01-01,0.0051,0.0051,0.0051,0.0051,0.0051,52326,00-USD,CC,2026-01-04 15:24:12.503044
CC,00-USD,d,2026-01-02,0.0056,0.0056,0.0056,0.0056,0.0056,88249,00-USD,CC,2026-01-04 15:24:12.503044
