exchangeCode,symbolCode,interval,date,open,high,low,close,adjusted_close,volume,symbol,exchange,download_timestamp
CC,5IRE-USD,d,2025-12-03,0.0005,0.0005,0.0005,0.0005,0.0005,463655,5IRE-USD,CC,2026-01-04 15:30:48.437611
CC,5IRE-USD,d,2025-12-05,0.0005,0.0006,0.0005,0.0005,0.0005,224273,5IRE-USD,CC,2026-01-04 15:30:48.437611
CC,5IRE-USD,d,2025-12-08,0.0005,0.0005,0.0005,0.0005,0.0005,234458,5IRE-USD,CC,2026-01-04 15:30:48.437611
CC,5IRE-USD,d,2025-12-09,0.0005,0.0005,0.0005,0.0005,0.0005,205715,5IRE-USD,CC,2026-01-04 15:30:48.437611
CC,5IRE-USD,d,2025-12-12,0.0004,0.0005,0.0004,0.0004,0.0004,227825,5IRE-USD,CC,2026-01-04 15:30:48.437611
CC,5IRE-USD,d,2025-12-15,0.0004,0.0005,0.0004,0.0004,0.0004,239579,5IRE-USD,CC,2026-01-04 15:30:48.437611
CC,5IRE-USD,d,2025-12-17,0.0004,0.0004,0.0004,0.0004,0.0004,182798,5IRE-USD,CC,2026-01-04 15:30:48.437611
CC,5IRE-USD,d,2025-12-18,0.0004,0.0004,0.0004,0.0004,0.0004,254151,5IRE-USD,CC,2026-01-04 15:30:48.437611
CC,5IRE-USD,d,2025-12-19,0.0004,0.0004,0.0003,0.0003,0.0003,179797,5IRE-USD,CC,2026-01-04 15:30:48.437611
CC,5IRE-USD,d,2025-12-22,0.0003,0.0003,0.0003,0.0003,0.0003,260014,5IRE-USD,CC,2026-01-04 15:30:48.437611
CC,5IRE-USD,d,2025-12-24,0.0003,0.0003,0.0003,0.0003,0.0003,198397,5IRE-USD,CC,2026-01-04 15:30:48.437611
CC,5IRE-USD,d,2025-12-26,0.0003,0.0003,0.0003,0.0003,0.0003,191311,5IRE-USD,CC,2026-01-04 15:30:48.437611
CC,5IRE-USD,d,2025-12-29,0.0003,0.0003,0.0003,0.0003,0.0003,212148,5IRE-USD,CC,2026-01-04 15:30:48.437611
CC,5IRE-USD,d,2025-12-30,0.0003,0.0003,0.0003,0.0003,0.0003,308849,5IRE-USD,CC,2026-01-04 15:30:48.437611
CC,5IRE-USD,d,2026-01-02,0.0002,0.0002,0.0002,0.0002,0.0002,299133,5IRE-USD,CC,2026-01-04 15:30:48.437611
