exchangeCode,symbolCode,interval,date,open,high,low,close,adjusted_close,volume,symbol,exchange,download_timestamp
CC,0G-USD,d,2025-12-03,1.1896,1.1896,1.1896,1.1896,1.1896,50758712,0G-USD,CC,2026-01-04 15:24:45.518833
CC,0G-USD,d,2025-12-04,1.1943,1.1955,1.1825,1.1887,1.1887,36733124,0G-USD,CC,2026-01-04 15:24:45.518833
CC,0G-USD,d,2025-12-05,1.1551,1.1551,1.1551,1.1551,1.1551,35509624,0G-USD,CC,2026-01-04 15:24:45.518833
CC,0G-USD,d,2025-12-08,0.989,0.989,0.989,0.989,0.989,29094718,0G-USD,CC,2026-01-04 15:24:45.518833
CC,0G-USD,d,2025-12-09,0.9974,0.9974,0.9974,0.9974,0.9974,25395124,0G-USD,CC,2026-01-04 15:24:45.518833
CC,0G-USD,d,2025-12-10,1.0329,1.035,0.9948,1.0109,1.0109,31498740,0G-USD,CC,2026-01-04 15:24:45.518833
CC,0G-USD,d,2025-12-11,0.9908,0.991,0.9639,0.9642,0.9642,26913782,0G-USD,CC,2026-01-04 15:24:45.518833
CC,0G-USD,d,2025-12-12,0.9373,0.9561,0.8761,0.8888,0.8888,35253988,0G-USD,CC,2026-01-04 15:24:45.518833
CC,0G-USD,d,2025-12-15,0.9128,0.9128,0.9128,0.9128,0.9128,52872424,0G-USD,CC,2026-01-04 15:24:45.518833
CC,0G-USD,d,2025-12-16,0.8596,0.8686,0.8426,0.8591,0.8591,32706854,0G-USD,CC,2026-01-04 15:24:45.518833
CC,0G-USD,d,2025-12-17,0.8386,0.8386,0.8386,0.8386,0.8386,28214712,0G-USD,CC,2026-01-04 15:24:45.518833
CC,0G-USD,d,2025-12-18,0.7593,0.7593,0.7593,0.7593,0.7593,31453314,0G-USD,CC,2026-01-04 15:24:45.518833
CC,0G-USD,d,2025-12-19,0.7155,0.7155,0.7155,0.7155,0.7155,78983848,0G-USD,CC,2026-01-04 15:24:45.518833
CC,0G-USD,d,2025-12-22,0.7746,0.7746,0.7746,0.7746,0.7746,30301814,0G-USD,CC,2026-01-04 15:24:45.518833
CC,0G-USD,d,2025-12-23,0.8206,0.8206,0.799,0.8088,0.8088,58827284,0G-USD,CC,2026-01-04 15:24:45.518833
CC,0G-USD,d,2025-12-24,0.8022,0.8022,0.8022,0.8022,0.8022,20731746,0G-USD,CC,2026-01-04 15:24:45.518833
CC,0G-USD,d,2025-12-25,0.7996,0.884,0.7996,0.8577,0.8577,47201524,0G-USD,CC,2026-01-04 15:24:45.518833
CC,0G-USD,d,2025-12-26,1.0436,1.0436,1.0436,1.0436,1.0436,339816608,0G-USD,CC,2026-01-04 15:24:45.518833
CC,0G-USD,d,2025-12-29,0.9472,1.0049,0.9377,1.003,1.003,38794844,0G-USD,CC,2026-01-04 15:24:45.518833
CC,0G-USD,d,2025-12-30,1.0039,1.0039,1.0039,1.0039,1.0039,162763472,0G-USD,CC,2026-01-04 15:24:45.518833
CC,0G-USD,d,2025-12-31,1.0164,1.0164,0.9854,0.9911,0.9911,41310404,0G-USD,CC,2026-01-04 15:24:45.518833
CC,0G-USD,d,2026-01-01,0.9801,0.9878,0.961,0.975,0.975,30284856,0G-USD,CC,2026-01-04 15:24:45.518833
CC,0G-USD,d,2026-01-02,0.9764,0.9764,0.9764,0.9764,0.9764,24584726,0G-USD,CC,2026-01-04 15:24:45.518833
