exchangeCode,symbolCode,interval,date,open,high,low,close,adjusted_close,volume,symbol,exchange,download_timestamp
CC,8PAY-USD,d,2025-12-10,0.0009,0.0009,0.0009,0.0009,0.0009,0,8PAY-USD,CC,2026-01-11 15:06:25.196082
CC,8PAY-USD,d,2025-12-11,0.0009,0.0009,0.0009,0.0009,0.0009,0,8PAY-USD,CC,2026-01-11 15:06:25.196082
CC,8PAY-USD,d,2025-12-12,0.0009,0.0009,0.0009,0.0009,0.0009,0,8PAY-USD,CC,2026-01-11 15:06:25.196082
CC,8PAY-USD,d,2025-12-15,0.0009,0.0009,0.0009,0.0009,0.0009,1,8PAY-USD,CC,2026-01-11 15:06:25.196082
CC,8PAY-USD,d,2025-12-16,0.0009,0.0009,0.0009,0.0009,0.0009,28,8PAY-USD,CC,2026-01-11 15:06:25.196082
CC,8PAY-USD,d,2025-12-17,0.0009,0.0009,0.0009,0.0009,0.0009,28,8PAY-USD,CC,2026-01-11 15:06:25.196082
CC,8PAY-USD,d,2025-12-18,0.0009,0.0009,0.0009,0.0009,0.0009,28,8PAY-USD,CC,2026-01-11 15:06:25.196082
CC,8PAY-USD,d,2025-12-19,0.0009,0.0009,0.0009,0.0009,0.0009,28,8PAY-USD,CC,2026-01-11 15:06:25.196082
CC,8PAY-USD,d,2025-12-22,0.0009,0.0009,0.0009,0.0009,0.0009,0,8PAY-USD,CC,2026-01-11 15:06:25.196082
CC,8PAY-USD,d,2025-12-23,0.0009,0.0009,0.0009,0.0009,0.0009,0,8PAY-USD,CC,2026-01-11 15:06:25.196082
CC,8PAY-USD,d,2025-12-24,0.0009,0.0009,0.0009,0.0009,0.0009,0,8PAY-USD,CC,2026-01-11 15:06:25.196082
CC,8PAY-USD,d,2025-12-25,0.0009,0.0009,0.0009,0.0009,0.0009,18,8PAY-USD,CC,2026-01-11 15:06:25.196082
CC,8PAY-USD,d,2025-12-26,0.0009,0.0009,0.0009,0.0009,0.0009,18,8PAY-USD,CC,2026-01-11 15:06:25.196082
CC,8PAY-USD,d,2025-12-29,0.0008,0.0008,0.0008,0.0008,0.0008,2,8PAY-USD,CC,2026-01-11 15:06:25.196082
CC,8PAY-USD,d,2025-12-30,0.0008,0.0008,0.0008,0.0008,0.0008,2,8PAY-USD,CC,2026-01-11 15:06:25.196082
CC,8PAY-USD,d,2025-12-31,0.0008,0.0008,0.0008,0.0008,0.0008,2,8PAY-USD,CC,2026-01-11 15:06:25.196082
CC,8PAY-USD,d,2026-01-01,0.0009,0.0009,0.0009,0.0009,0.0009,1,8PAY-USD,CC,2026-01-11 15:06:25.196082
CC,8PAY-USD,d,2026-01-02,0.0009,0.0009,0.0009,0.0009,0.0009,1,8PAY-USD,CC,2026-01-11 15:06:25.196082
CC,8PAY-USD,d,2026-01-05,0.0009,0.0009,0.0009,0.0009,0.0009,4,8PAY-USD,CC,2026-01-11 15:06:25.196082
CC,8PAY-USD,d,2026-01-06,0.0009,0.0009,0.0009,0.0009,0.0009,4,8PAY-USD,CC,2026-01-11 15:06:25.196082
CC,8PAY-USD,d,2026-01-07,0.0009,0.0009,0.0009,0.0009,0.0009,6,8PAY-USD,CC,2026-01-11 15:06:25.196082
CC,8PAY-USD,d,2026-01-08,0.0009,0.0009,0.0009,0.0009,0.0009,6,8PAY-USD,CC,2026-01-11 15:06:25.196082
CC,8PAY-USD,d,2026-01-09,0.0009,0.0009,0.0009,0.0009,0.0009,2,8PAY-USD,CC,2026-01-11 15:06:25.196082
