exchangeCode,symbolCode,interval,date,open,high,low,close,adjusted_close,volume,symbol,exchange,download_timestamp
CC,AAVE-USD,d,2025-12-12,202.2038,206.2549,189.8962,191.4884,191.4884,402612046,AAVE-USD,CC,2026-01-11 15:08:03.727370
CC,AAVE-USD,d,2025-12-15,188.5756,196.2662,180.2936,193.7493,193.7493,448371673,AAVE-USD,CC,2026-01-11 15:08:03.727370
CC,AAVE-USD,d,2025-12-17,186.0958,192.2938,177.1003,179.5944,179.5944,334938833,AAVE-USD,CC,2026-01-11 15:08:03.727370
CC,AAVE-USD,d,2025-12-18,179.5955,184.7814,169.9491,173.5877,173.5877,357623729,AAVE-USD,CC,2026-01-11 15:08:03.727370
CC,AAVE-USD,d,2025-12-19,173.5879,187.0617,172.1597,181.3639,181.3639,300285912,AAVE-USD,CC,2026-01-11 15:08:03.727370
CC,AAVE-USD,d,2025-12-22,164.9121,164.9945,148.3504,150.3553,150.3553,742118344,AAVE-USD,CC,2026-01-11 15:08:03.727370
CC,AAVE-USD,d,2025-12-24,150.5938,151.336,146.6074,148.4658,148.4658,247570827,AAVE-USD,CC,2026-01-11 15:08:03.727370
CC,AAVE-USD,d,2025-12-26,149.0398,156.6431,148.8118,154.1028,154.1028,330113803,AAVE-USD,CC,2026-01-11 15:08:03.727370
CC,AAVE-USD,d,2025-12-30,149.2376,152.2013,148.9614,149.295,149.295,166619275,AAVE-USD,CC,2026-01-11 15:08:03.727370
CC,AAVE-USD,d,2026-01-02,148.6912,165.6395,147.8029,165.0109,165.0109,288400916,AAVE-USD,CC,2026-01-11 15:08:03.727370
CC,AAVE-USD,d,2026-01-05,163.9139,174.622,162.3924,171.076,171.076,275678094,AAVE-USD,CC,2026-01-11 15:08:03.727370
CC,AAVE-USD,d,2026-01-06,171.0833,176.5408,167.9744,176.2571,176.2571,349531168,AAVE-USD,CC,2026-01-11 15:08:03.727370
CC,AAVE-USD,d,2026-01-07,176.2563,176.2729,165.8989,167.6282,167.6282,272207969,AAVE-USD,CC,2026-01-11 15:08:03.727370
CC,AAVE-USD,d,2026-01-09,164.2915,169.8177,163.0835,165.3915,165.3915,220507429,AAVE-USD,CC,2026-01-11 15:08:03.727370
