exchangeCode,symbolCode,interval,date,open,high,low,close,adjusted_close,volume,symbol,exchange,download_timestamp
CC,0G-USD,d,2025-12-10,1.0329,1.035,0.9948,1.0109,1.0109,31498740,0G-USD,CC,2026-01-10 09:53:53.122915
CC,0G-USD,d,2025-12-11,0.9908,0.991,0.9639,0.9642,0.9642,26913782,0G-USD,CC,2026-01-10 09:53:53.122915
CC,0G-USD,d,2025-12-12,0.9373,0.9561,0.8761,0.8888,0.8888,35253988,0G-USD,CC,2026-01-10 09:53:53.122915
CC,0G-USD,d,2025-12-15,0.9128,0.9128,0.9128,0.9128,0.9128,52872424,0G-USD,CC,2026-01-10 09:53:53.122915
CC,0G-USD,d,2025-12-16,0.8596,0.8686,0.8426,0.8591,0.8591,32706854,0G-USD,CC,2026-01-10 09:53:53.122915
CC,0G-USD,d,2025-12-17,0.8386,0.8386,0.8386,0.8386,0.8386,28214712,0G-USD,CC,2026-01-10 09:53:53.122915
CC,0G-USD,d,2025-12-18,0.7593,0.7593,0.7593,0.7593,0.7593,31453314,0G-USD,CC,2026-01-10 09:53:53.122915
CC,0G-USD,d,2025-12-19,0.7155,0.7155,0.7155,0.7155,0.7155,78983848,0G-USD,CC,2026-01-10 09:53:53.122915
CC,0G-USD,d,2025-12-22,0.7746,0.7746,0.7746,0.7746,0.7746,30301814,0G-USD,CC,2026-01-10 09:53:53.122915
CC,0G-USD,d,2025-12-23,0.8206,0.8206,0.799,0.8088,0.8088,58827284,0G-USD,CC,2026-01-10 09:53:53.122915
CC,0G-USD,d,2025-12-24,0.8022,0.8022,0.8022,0.8022,0.8022,20731746,0G-USD,CC,2026-01-10 09:53:53.122915
CC,0G-USD,d,2025-12-25,0.7996,0.884,0.7996,0.8577,0.8577,47201524,0G-USD,CC,2026-01-10 09:53:53.122915
CC,0G-USD,d,2025-12-26,1.0436,1.0436,1.0436,1.0436,1.0436,339816608,0G-USD,CC,2026-01-10 09:53:53.122915
CC,0G-USD,d,2025-12-29,0.9472,1.0049,0.9377,1.003,1.003,38794844,0G-USD,CC,2026-01-10 09:53:53.122915
CC,0G-USD,d,2025-12-30,1.0039,1.0039,1.0039,1.0039,1.0039,162763472,0G-USD,CC,2026-01-10 09:53:53.122915
CC,0G-USD,d,2025-12-31,1.0164,1.0164,0.9854,0.9911,0.9911,41310404,0G-USD,CC,2026-01-10 09:53:53.122915
CC,0G-USD,d,2026-01-01,0.9801,0.9878,0.961,0.975,0.975,30284856,0G-USD,CC,2026-01-10 09:53:53.122915
CC,0G-USD,d,2026-01-02,0.9764,0.9764,0.9764,0.9764,0.9764,24584726,0G-USD,CC,2026-01-10 09:53:53.122915
CC,0G-USD,d,2026-01-05,0.9903,0.9903,0.9903,0.9903,0.9903,27539136,0G-USD,CC,2026-01-10 09:53:53.122915
CC,0G-USD,d,2026-01-06,0.993,0.993,0.993,0.993,0.993,27368092,0G-USD,CC,2026-01-10 09:53:53.122915
CC,0G-USD,d,2026-01-07,0.9774,0.9774,0.9774,0.9774,0.9774,33039824,0G-USD,CC,2026-01-10 09:53:53.122915
CC,0G-USD,d,2026-01-08,0.9633,0.9633,0.9471,0.9531,0.9531,28532464,0G-USD,CC,2026-01-10 09:53:53.122915
CC,0G-USD,d,2026-01-09,0.9125,0.9125,0.9125,0.9125,0.9125,22907778,0G-USD,CC,2026-01-10 09:53:53.122915
