exchangeCode,symbolCode,interval,date,open,high,low,close,volume,symbol,exchange,download_timestamp
AMEX,ABOT,d,2025-12-03,39.8436,39.8436,39.8436,39.8436,100,ABOT,AMEX,2026-01-04 15:18:57.715211
AMEX,ABOT,d,2025-12-04,40.0022,40.0022,40.0022,40.0022,100,ABOT,AMEX,2026-01-04 15:18:57.715211
AMEX,ABOT,d,2025-12-05,40.36,40.36,40.2914,40.2914,100,ABOT,AMEX,2026-01-04 15:18:57.715211
AMEX,ABOT,d,2025-12-08,40.14,40.14,40.0926,40.0926,100,ABOT,AMEX,2026-01-04 15:18:57.715211
AMEX,ABOT,d,2025-12-09,40.1625,40.1625,40.1625,40.1625,100,ABOT,AMEX,2026-01-04 15:18:57.715211
AMEX,ABOT,d,2025-12-10,40.354,40.354,40.354,40.354,100,ABOT,AMEX,2026-01-04 15:18:57.715211
AMEX,ABOT,d,2025-12-11,40.3866,40.3866,40.3866,40.3866,100,ABOT,AMEX,2026-01-04 15:18:57.715211
AMEX,ABOT,d,2025-12-12,39.7446,39.7446,39.7446,39.7446,100,ABOT,AMEX,2026-01-04 15:18:57.715211
AMEX,ABOT,d,2025-12-15,39.3363,39.3363,39.3363,39.3363,100,ABOT,AMEX,2026-01-04 15:18:57.715211
AMEX,ABOT,d,2025-12-16,39.3343,39.3343,39.3343,39.3343,100,ABOT,AMEX,2026-01-04 15:18:57.715211
AMEX,ABOT,d,2025-12-17,38.9784,38.9784,38.9784,38.9784,100,ABOT,AMEX,2026-01-04 15:18:57.715211
AMEX,ABOT,d,2025-12-18,39.2784,39.2784,39.2784,39.2784,100,ABOT,AMEX,2026-01-04 15:18:57.715211
AMEX,ABOT,d,2025-12-19,39.705,39.705,39.705,39.705,100,ABOT,AMEX,2026-01-04 15:18:57.715211
AMEX,ABOT,d,2025-12-22,39.87,39.87,39.87,39.87,100,ABOT,AMEX,2026-01-04 15:18:57.715211
AMEX,ABOT,d,2025-12-23,39.85,39.8715,39.85,39.8715,100,ABOT,AMEX,2026-01-04 15:18:57.715211
AMEX,ABOT,d,2025-12-24,39.82,39.927,39.82,39.927,2500,ABOT,AMEX,2026-01-04 15:18:57.715211
AMEX,ABOT,d,2025-12-26,39.6,40.0173,39.6,40.0173,2900,ABOT,AMEX,2026-01-04 15:18:57.715211
AMEX,ABOT,d,2025-12-29,39.8,39.8146,39.8,39.8146,100,ABOT,AMEX,2026-01-04 15:18:57.715211
AMEX,ABOT,d,2025-12-30,39.6138,39.6138,39.6138,39.6138,100,ABOT,AMEX,2026-01-04 15:18:57.715211
AMEX,ABOT,d,2025-12-31,39.27,39.27,39.0959,39.0959,500,ABOT,AMEX,2026-01-04 15:18:57.715211
AMEX,ABOT,d,2026-01-02,39.03,39.03,38.57,38.57,700,ABOT,AMEX,2026-01-04 15:18:57.715211
