exchangeCode,symbolCode,interval,date,open,high,low,close,adjusted_close,volume,symbol,exchange,download_timestamp
CC,10SET-USD,d,2025-12-15,0.0352,0.0352,0.0352,0.0352,0.0352,131096,10SET-USD,CC,2026-01-14 09:01:05.296790
CC,10SET-USD,d,2025-12-16,0.0343,0.0343,0.0341,0.0342,0.0342,123317,10SET-USD,CC,2026-01-14 09:01:05.296790
CC,10SET-USD,d,2025-12-17,0.0347,0.0347,0.0347,0.0347,0.0347,126374,10SET-USD,CC,2026-01-14 09:01:05.296790
CC,10SET-USD,d,2025-12-18,0.0336,0.0336,0.0336,0.0336,0.0336,127170,10SET-USD,CC,2026-01-14 09:01:05.296790
CC,10SET-USD,d,2025-12-19,0.0331,0.0331,0.0331,0.0331,0.0331,130258,10SET-USD,CC,2026-01-14 09:01:05.296790
CC,10SET-USD,d,2025-12-22,0.0339,0.0339,0.0339,0.0339,0.0339,133598,10SET-USD,CC,2026-01-14 09:01:05.296790
CC,10SET-USD,d,2025-12-23,0.0336,0.0337,0.0334,0.0334,0.0334,133724,10SET-USD,CC,2026-01-14 09:01:05.296790
CC,10SET-USD,d,2025-12-24,0.0329,0.0329,0.0329,0.0329,0.0329,133199,10SET-USD,CC,2026-01-14 09:01:05.296790
CC,10SET-USD,d,2025-12-25,0.033,0.033,0.0329,0.0329,0.0329,133490,10SET-USD,CC,2026-01-14 09:01:05.296790
CC,10SET-USD,d,2025-12-26,0.0322,0.0322,0.0322,0.0322,0.0322,138695,10SET-USD,CC,2026-01-14 09:01:05.296790
CC,10SET-USD,d,2025-12-29,0.0331,0.0333,0.033,0.0333,0.0333,134253,10SET-USD,CC,2026-01-14 09:01:05.296790
CC,10SET-USD,d,2025-12-30,0.0321,0.0321,0.0321,0.0321,0.0321,142534,10SET-USD,CC,2026-01-14 09:01:05.296790
CC,10SET-USD,d,2025-12-31,0.0323,0.0323,0.0322,0.0322,0.0322,137461,10SET-USD,CC,2026-01-14 09:01:05.296790
CC,10SET-USD,d,2026-01-01,0.0317,0.032,0.0317,0.0319,0.0319,143445,10SET-USD,CC,2026-01-14 09:01:05.296790
CC,10SET-USD,d,2026-01-02,0.0316,0.0316,0.0316,0.0316,0.0316,138489,10SET-USD,CC,2026-01-14 09:01:05.296790
CC,10SET-USD,d,2026-01-05,0.0328,0.0328,0.0328,0.0328,0.0328,147940,10SET-USD,CC,2026-01-14 09:01:05.296790
CC,10SET-USD,d,2026-01-06,0.0335,0.0335,0.0335,0.0335,0.0335,154176,10SET-USD,CC,2026-01-14 09:01:05.296790
CC,10SET-USD,d,2026-01-07,0.0336,0.0336,0.0336,0.0336,0.0336,155508,10SET-USD,CC,2026-01-14 09:01:05.296790
CC,10SET-USD,d,2026-01-08,0.0373,0.0385,0.0372,0.0377,0.0377,155823,10SET-USD,CC,2026-01-14 09:01:05.296790
CC,10SET-USD,d,2026-01-09,0.034,0.034,0.034,0.034,0.034,150493,10SET-USD,CC,2026-01-14 09:01:05.296790
CC,10SET-USD,d,2026-01-12,0.0367,0.0367,0.0367,0.0367,0.0367,153510,10SET-USD,CC,2026-01-14 09:01:05.296790
CC,10SET-USD,d,2026-01-13,0.038,0.038,0.038,0.038,0.038,154445,10SET-USD,CC,2026-01-14 09:01:05.296790
