exchangeCode,symbolCode,interval,date,open,high,low,close,adjusted_close,volume,symbol,exchange,download_timestamp
CC,5IRE-USD,d,2025-12-15,0.0004,0.0005,0.0004,0.0004,0.0004,239579,5IRE-USD,CC,2026-01-14 09:05:28.112589
CC,5IRE-USD,d,2025-12-17,0.0004,0.0004,0.0004,0.0004,0.0004,182798,5IRE-USD,CC,2026-01-14 09:05:28.112589
CC,5IRE-USD,d,2025-12-18,0.0004,0.0004,0.0004,0.0004,0.0004,254151,5IRE-USD,CC,2026-01-14 09:05:28.112589
CC,5IRE-USD,d,2025-12-19,0.0004,0.0004,0.0003,0.0003,0.0003,179797,5IRE-USD,CC,2026-01-14 09:05:28.112589
CC,5IRE-USD,d,2025-12-22,0.0003,0.0003,0.0003,0.0003,0.0003,260014,5IRE-USD,CC,2026-01-14 09:05:28.112589
CC,5IRE-USD,d,2025-12-24,0.0003,0.0003,0.0003,0.0003,0.0003,198397,5IRE-USD,CC,2026-01-14 09:05:28.112589
CC,5IRE-USD,d,2025-12-26,0.0003,0.0003,0.0003,0.0003,0.0003,191311,5IRE-USD,CC,2026-01-14 09:05:28.112589
CC,5IRE-USD,d,2025-12-29,0.0003,0.0003,0.0003,0.0003,0.0003,212148,5IRE-USD,CC,2026-01-14 09:05:28.112589
CC,5IRE-USD,d,2025-12-30,0.0003,0.0003,0.0003,0.0003,0.0003,308849,5IRE-USD,CC,2026-01-14 09:05:28.112589
CC,5IRE-USD,d,2026-01-02,0.0002,0.0002,0.0002,0.0002,0.0002,299133,5IRE-USD,CC,2026-01-14 09:05:28.112589
CC,5IRE-USD,d,2026-01-05,0.0003,0.0003,0.0002,0.0002,0.0002,221139,5IRE-USD,CC,2026-01-14 09:05:28.112589
CC,5IRE-USD,d,2026-01-06,0.0002,0.0003,0.0002,0.0003,0.0003,261755,5IRE-USD,CC,2026-01-14 09:05:28.112589
CC,5IRE-USD,d,2026-01-07,0.0003,0.0003,0.0002,0.0002,0.0002,280646,5IRE-USD,CC,2026-01-14 09:05:28.112589
CC,5IRE-USD,d,2026-01-09,0.0002,0.0002,0.0002,0.0002,0.0002,289340,5IRE-USD,CC,2026-01-14 09:05:28.112589
CC,5IRE-USD,d,2026-01-12,0.0002,0.0003,0.0002,0.0002,0.0002,231431,5IRE-USD,CC,2026-01-14 09:05:28.112589
CC,5IRE-USD,d,2026-01-13,0.0002,0.0002,0.0002,0.0002,0.0002,347352,5IRE-USD,CC,2026-01-14 09:05:28.112589
