exchangeCode,symbolCode,interval,date,open,high,low,close,adjusted_close,volume,symbol,exchange,download_timestamp
CC,3ULL26863-USD,d,2025-12-15,0.0002,0.0002,0.0002,0.0002,0.0002,687460,3ULL26863-USD,CC,2026-01-14 09:04:22.545206
CC,3ULL26863-USD,d,2025-12-16,0.0002,0.0002,0.0002,0.0002,0.0002,604250,3ULL26863-USD,CC,2026-01-14 09:04:22.545206
CC,3ULL26863-USD,d,2025-12-17,0.0002,0.0002,0.0002,0.0002,0.0002,625822,3ULL26863-USD,CC,2026-01-14 09:04:22.545206
CC,3ULL26863-USD,d,2025-12-18,0.0002,0.0002,0.0002,0.0002,0.0002,761905,3ULL26863-USD,CC,2026-01-14 09:04:22.545206
CC,3ULL26863-USD,d,2025-12-19,0.0002,0.0002,0.0002,0.0002,0.0002,513490,3ULL26863-USD,CC,2026-01-14 09:04:22.545206
CC,3ULL26863-USD,d,2025-12-22,0.0002,0.0002,0.0002,0.0002,0.0002,578884,3ULL26863-USD,CC,2026-01-14 09:04:22.545206
CC,3ULL26863-USD,d,2025-12-23,0.0002,0.0002,0.0002,0.0002,0.0002,641149,3ULL26863-USD,CC,2026-01-14 09:04:22.545206
CC,3ULL26863-USD,d,2025-12-24,0.0002,0.0002,0.0002,0.0002,0.0002,679619,3ULL26863-USD,CC,2026-01-14 09:04:22.545206
CC,3ULL26863-USD,d,2025-12-25,0.0002,0.0002,0.0002,0.0002,0.0002,530279,3ULL26863-USD,CC,2026-01-14 09:04:22.545206
CC,3ULL26863-USD,d,2025-12-26,0.0002,0.0002,0.0002,0.0002,0.0002,684658,3ULL26863-USD,CC,2026-01-14 09:04:22.545206
CC,3ULL26863-USD,d,2025-12-29,0.0002,0.0002,0.0002,0.0002,0.0002,599962,3ULL26863-USD,CC,2026-01-14 09:04:22.545206
CC,3ULL26863-USD,d,2025-12-30,0.0002,0.0002,0.0002,0.0002,0.0002,585451,3ULL26863-USD,CC,2026-01-14 09:04:22.545206
CC,3ULL26863-USD,d,2025-12-31,0.0002,0.0002,0.0002,0.0002,0.0002,597497,3ULL26863-USD,CC,2026-01-14 09:04:22.545206
CC,3ULL26863-USD,d,2026-01-01,0.0002,0.0002,0.0002,0.0002,0.0002,619001,3ULL26863-USD,CC,2026-01-14 09:04:22.545206
CC,3ULL26863-USD,d,2026-01-02,0.0002,0.0002,0.0002,0.0002,0.0002,621591,3ULL26863-USD,CC,2026-01-14 09:04:22.545206
CC,3ULL26863-USD,d,2026-01-05,0.0002,0.0002,0.0002,0.0002,0.0002,565014,3ULL26863-USD,CC,2026-01-14 09:04:22.545206
CC,3ULL26863-USD,d,2026-01-06,0.0002,0.0002,0.0002,0.0002,0.0002,491100,3ULL26863-USD,CC,2026-01-14 09:04:22.545206
CC,3ULL26863-USD,d,2026-01-07,0.0002,0.0002,0.0002,0.0002,0.0002,318537,3ULL26863-USD,CC,2026-01-14 09:04:22.545206
CC,3ULL26863-USD,d,2026-01-08,0.0002,0.0002,0.0002,0.0002,0.0002,323902,3ULL26863-USD,CC,2026-01-14 09:04:22.545206
CC,3ULL26863-USD,d,2026-01-09,0.0002,0.0002,0.0002,0.0002,0.0002,348692,3ULL26863-USD,CC,2026-01-14 09:04:22.545206
CC,3ULL26863-USD,d,2026-01-12,0.0002,0.0002,0.0002,0.0002,0.0002,328470,3ULL26863-USD,CC,2026-01-14 09:04:22.545206
CC,3ULL26863-USD,d,2026-01-13,0.0002,0.0002,0.0002,0.0002,0.0002,277964,3ULL26863-USD,CC,2026-01-14 09:04:22.545206
